unix,date,symbol,open,high,low,close,Volume BTC,Volume USDT,tradecount
1528279200.0,2018-06-06 10-AM,BTC/USDT,7592.11,7616,7581.81,7612.98,1084.82,8246796.52,NULL
1528275600.0,2018-06-06 09-AM,BTC/USDT,7617,7621.87,7580,7592.11,1016.37,7724244.14,NULL
1528272000.0,2018-06-06 08-AM,BTC/USDT,7619.15,7623.15,7568.53,7617,1312.25,9983774.69,NULL
1528268400.0,2018-06-06 07-AM,BTC/USDT,7633.02,7690.52,7610,7619.15,1131.4,8643712.32,NULL
1528264800.0,2018-06-06 06-AM,BTC/USDT,7614.19,7648.08,7612.33,7633.02,1092.4,8336884.87,NULL
1528261200.0,2018-06-06 05-AM,BTC/USDT,7584.53,7618,7557,7614.19,1107.56,8411971.04,NULL
1528257600.0,2018-06-06 04-AM,BTC/USDT,7595,7618.89,7584.47,7584.53,908.75,6908373.58,NULL
1528254000.0,2018-06-06 03-AM,BTC/USDT,7616.19,7631,7592.78,7595,1034.11,7870725.01,NULL
1528250400.0,2018-06-06 02-AM,BTC/USDT,7631,7638.7,7596.5,7616.19,796.21,6062807.71,NULL
1528246800.0,2018-06-06 01-AM,BTC/USDT,7605,7640.01,7583,7631,1047.31,7977513.32,NULL
1528243200.0,2018-06-06 12-AM,BTC/USDT,7625,7647.77,7602.15,7604.96,898.3,6847917.75,NULL
1528239600.0,2018-06-05 11-PM,BTC/USDT,7637.99,7640,7601,7625,676.27,5153585.03,NULL
1528236000.0,2018-06-05 10-PM,BTC/USDT,7594.78,7637.99,7588.05,7637.99,1001.11,7620359.63,NULL
1528232400.0,2018-06-05 09-PM,BTC/USDT,7635.1,7643.2,7570.33,7594.78,1240.11,9430843.9,NULL
1528228800.0,2018-06-05 08-PM,BTC/USDT,7621.01,7650,7610.7,7635.1,908.39,6929853.52,NULL
1528225200.0,2018-06-05 07-PM,BTC/USDT,7645.88,7645.88,7620.01,7621.01,20.05,152914.82,NULL
1528221600.0,2018-06-05 06-PM,BTC/USDT,7620.12,7649,7615.3,7645.88,1081.15,8248197.1,NULL
1528218000.0,2018-06-05 05-PM,BTC/USDT,7570,7679.49,7560,7620.12,2124.53,16167045.87,NULL
1528214400.0,2018-06-05 04-PM,BTC/USDT,7577.09,7611.62,7533.98,7573.01,2325.07,17600330.1,NULL
1528210800.0,2018-06-05 03-PM,BTC/USDT,7406.98,7594,7402.69,7564.33,2101.17,15694552.66,NULL
1528207200.0,2018-06-05 02-PM,BTC/USDT,7385,7418.59,7367,7406.98,686.2,5074610.02,NULL
1528203600.0,2018-06-05 01-PM,BTC/USDT,7407.96,7430.1,7358,7386.65,1256.89,9305729.76,NULL
1528200000.0,2018-06-05 12-PM,BTC/USDT,7428.88,7450,7404,7407.96,853.01,6336948.83,NULL
1528196400.0,2018-06-05 11-AM,BTC/USDT,7420,7463,7386.7,7422.1,1352.95,10035564.85,NULL
1528192800.0,2018-06-05 10-AM,BTC/USDT,7420.05,7440.58,7411,7420,857.2,6366775.06,NULL
1528189200.0,2018-06-05 09-AM,BTC/USDT,7456.47,7462.91,7414.86,7420.05,1031.1,7666820.12,NULL
1528185600.0,2018-06-05 08-AM,BTC/USDT,7412.01,7470,7412,7456.47,1525.2,11350346.04,NULL
1528182000.0,2018-06-05 07-AM,BTC/USDT,7429.01,7432.95,7382.12,7412.01,1183.02,8760609.56,NULL
1528178400.0,2018-06-05 06-AM,BTC/USDT,7424.1,7455.94,7409.7,7429.01,1061.26,7887078.66,NULL
1528174800.0,2018-06-05 05-AM,BTC/USDT,7375,7435,7368,7424.1,1061.08,7858919.13,NULL
1528171200.0,2018-06-05 04-AM,BTC/USDT,7417.36,7438.71,7367.83,7375,1404.07,10402907.63,NULL
1528167600.0,2018-06-05 03-AM,BTC/USDT,7395,7426,7376.21,7417.36,1450.37,10740489.36,NULL
1528164000.0,2018-06-05 02-AM,BTC/USDT,7490.02,7497.7,7381.99,7395,1791.72,13298770.12,NULL
1528160400.0,2018-06-05 01-AM,BTC/USDT,7494.77,7518.8,7457.8,7490.02,811.77,6083060.97,NULL
1528156800.0,2018-06-05 12-AM,BTC/USDT,7487,7514.04,7484.33,7494.77,640.45,4802122.29,NULL
1528153200.0,2018-06-04 11-PM,BTC/USDT,7507.01,7508.49,7459,7487,1355.12,10142690.48,NULL
1528149600.0,2018-06-04 10-PM,BTC/USDT,7547.79,7548.82,7505,7507.01,652.0,4902598.74,NULL
1528146000.0,2018-06-04 09-PM,BTC/USDT,7526.19,7548.3,7517.49,7547.79,986.66,7437359.97,NULL
1528142400.0,2018-06-04 08-PM,BTC/USDT,7494.99,7534.85,7475.9,7526.19,920.34,6902654.18,NULL
1528138800.0,2018-06-04 07-PM,BTC/USDT,7498,7515,7480,7494.99,1211.29,9083455.0,NULL
1528135200.0,2018-06-04 06-PM,BTC/USDT,7475.92,7499.96,7459,7498,1213.12,9078317.81,NULL
1528131600.0,2018-06-04 05-PM,BTC/USDT,7483.1,7490,7447,7475.92,1022.85,7639753.46,NULL
1528128000.0,2018-06-04 04-PM,BTC/USDT,7496.99,7508.61,7466,7483.1,1258.52,9427378.35,NULL
1528124400.0,2018-06-04 03-PM,BTC/USDT,7483,7514.69,7470.21,7496.99,916.56,6873613.2,NULL
1528120800.0,2018-06-04 02-PM,BTC/USDT,7494.99,7497.84,7446.5,7483,2120.58,15846664.06,NULL
1528117200.0,2018-06-04 01-PM,BTC/USDT,7525.74,7530,7492,7494.99,1081.89,8129088.73,NULL
1528113600.0,2018-06-04 12-PM,BTC/USDT,7505,7538.99,7494.16,7525.74,1012.86,7617508.04,NULL
1528110000.0,2018-06-04 11-AM,BTC/USDT,7591.06,7591.91,7484.25,7505,2095.05,15780997.52,NULL
1528106400.0,2018-06-04 10-AM,BTC/USDT,7627.9,7628.98,7585.92,7591.06,1309.98,9970126.57,NULL
1528102800.0,2018-06-04 09-AM,BTC/USDT,7609.24,7628.51,7568,7627.9,1612.96,12242417.94,NULL
1528099200.0,2018-06-04 08-AM,BTC/USDT,7597.7,7610,7568,7609.24,1495.83,11356355.63,NULL
1528095600.0,2018-06-04 07-AM,BTC/USDT,7578.76,7620.02,7578.74,7597.7,1144.62,8702173.75,NULL
1528092000.0,2018-06-04 06-AM,BTC/USDT,7660.7,7660.7,7568,7584.48,2241.42,17062676.58,NULL
1528088400.0,2018-06-04 05-AM,BTC/USDT,7699.01,7703.9,7608.39,7660.7,1539.14,11802286.43,NULL
1528084800.0,2018-06-04 04-AM,BTC/USDT,7690,7707,7685,7699.01,747.96,5756416.58,NULL
1528081200.0,2018-06-04 03-AM,BTC/USDT,7674,7699.39,7673.13,7690,754.78,5803963.14,NULL
1528077600.0,2018-06-04 02-AM,BTC/USDT,7703.99,7704.97,7667.39,7674,894.49,6874402.62,NULL
1528074000.0,2018-06-04 01-AM,BTC/USDT,7713.99,7720.43,7665.32,7703.99,940.09,7241154.05,NULL
1528070400.0,2018-06-04 12-AM,BTC/USDT,7714.26,7760.52,7701.5,7713.99,1575.25,12172831.3,NULL
1528066800.0,2018-06-03 11-PM,BTC/USDT,7712.82,7722.29,7690,7714.26,934.02,7198619.13,NULL
1528063200.0,2018-06-03 10-PM,BTC/USDT,7692.01,7716,7688.02,7712.82,930.78,7163875.64,NULL
1528059600.0,2018-06-03 09-PM,BTC/USDT,7720.01,7723.6,7672.36,7692.01,1300.2,10012697.02,NULL
1528056000.0,2018-06-03 08-PM,BTC/USDT,7699.57,7729,7686.07,7720.01,889.68,6851896.23,NULL
1528052400.0,2018-06-03 07-PM,BTC/USDT,7678,7718,7636.21,7699.57,1504.53,11552236.96,NULL
1528048800.0,2018-06-03 06-PM,BTC/USDT,7695.13,7699.99,7670,7678,849.67,6527353.23,NULL
1528045200.0,2018-06-03 05-PM,BTC/USDT,7706.58,7706.81,7669.77,7695.13,1740.45,13377252.8,NULL
1528041600.0,2018-06-03 04-PM,BTC/USDT,7730.01,7739.97,7700.07,7706.58,962.34,7428400.76,NULL
1528038000.0,2018-06-03 03-PM,BTC/USDT,7717,7732.95,7702.55,7730.01,906.55,6996743.94,NULL
1528034400.0,2018-06-03 02-PM,BTC/USDT,7720.05,7730,7680.06,7717,1418.97,10928517.58,NULL
1528030800.0,2018-06-03 01-PM,BTC/USDT,7718.83,7750.26,7711,7720.05,890.41,6885291.92,NULL
1528027200.0,2018-06-03 12-PM,BTC/USDT,7714.85,7735.89,7705.01,7721.78,993.07,7666179.74,NULL
1528023600.0,2018-06-03 11-AM,BTC/USDT,7703.8,7730,7700.4,7714.85,1039.66,8022355.76,NULL
1528020000.0,2018-06-03 10-AM,BTC/USDT,7753.63,7756.79,7695.5,7703.8,1411.46,10913225.88,NULL
1528016400.0,2018-06-03 09-AM,BTC/USDT,7755.25,7766.88,7732.64,7753.63,1067.91,8270254.31,NULL
1528012800.0,2018-06-03 08-AM,BTC/USDT,7720,7776.25,7713.73,7755.25,1341.14,10390448.86,NULL
1528009200.0,2018-06-03 07-AM,BTC/USDT,7729.64,7742.87,7715,7720,1001.06,7737962.07,NULL
1528005600.0,2018-06-03 06-AM,BTC/USDT,7655,7786.69,7640,7729.64,1650.25,12704314.16,NULL
1528002000.0,2018-06-03 05-AM,BTC/USDT,7645.28,7665.48,7635.86,7655,735.62,5630344.2,NULL
1527998400.0,2018-06-03 04-AM,BTC/USDT,7643.1,7649.99,7625,7645.28,806.45,6160906.91,NULL
1527994800.0,2018-06-03 03-AM,BTC/USDT,7641.41,7651.2,7620.82,7643.1,684.77,5231898.7,NULL
1527991200.0,2018-06-03 02-AM,BTC/USDT,7650.59,7653.12,7600,7641.41,1121.05,8552923.39,NULL
1527987600.0,2018-06-03 01-AM,BTC/USDT,7660.08,7676.12,7630.05,7650.59,853.76,6539062.29,NULL
1527984000.0,2018-06-03 12-AM,BTC/USDT,7640.03,7668.52,7636,7660.08,920.95,7050323.16,NULL
1527980400.0,2018-06-02 11-PM,BTC/USDT,7631,7648.96,7630.01,7640.03,872.78,6669695.44,NULL
1527976800.0,2018-06-02 10-PM,BTC/USDT,7639.89,7641.9,7616.08,7631,658.41,5022362.96,NULL
1527973200.0,2018-06-02 09-PM,BTC/USDT,7612.07,7652.89,7610,7639.89,946.03,7224312.67,NULL
1527969600.0,2018-06-02 08-PM,BTC/USDT,7665,7672,7607.65,7612.07,767.36,5873927.91,NULL
1527966000.0,2018-06-02 07-PM,BTC/USDT,7660.29,7672,7651.32,7665,802.77,6149743.75,NULL
1527962400.0,2018-06-02 06-PM,BTC/USDT,7642.37,7670,7638.09,7660.29,1141.34,8731886.73,NULL
1527958800.0,2018-06-02 05-PM,BTC/USDT,7631.24,7669.62,7620,7642.37,1466.53,11211768.56,NULL
1527955200.0,2018-06-02 04-PM,BTC/USDT,7623.1,7651,7592.77,7631.24,1049.84,8001415.68,NULL
1527951600.0,2018-06-02 03-PM,BTC/USDT,7653.79,7697.33,7590.67,7623.1,1579.12,12064274.86,NULL
1527948000.0,2018-06-02 02-PM,BTC/USDT,7635.99,7653.79,7625,7653.79,967.28,7387488.35,NULL
1527944400.0,2018-06-02 01-PM,BTC/USDT,7636.28,7657,7626,7635.99,885.02,6767407.56,NULL
1527940800.0,2018-06-02 12-PM,BTC/USDT,7652.28,7660,7620.96,7636.28,1201.47,9176212.36,NULL
1527937200.0,2018-06-02 11-AM,BTC/USDT,7660,7669.26,7612,7652.28,1159.56,8862581.76,NULL
1527933600.0,2018-06-02 10-AM,BTC/USDT,7659.72,7675.8,7640.01,7660,1302.19,9970503.94,NULL
1527930000.0,2018-06-02 09-AM,BTC/USDT,7662.03,7668.01,7631,7662.68,1217.5,9308344.52,NULL
1527926400.0,2018-06-02 08-AM,BTC/USDT,7641,7695.17,7634,7662.03,1416.43,10860286.67,NULL
1527922800.0,2018-06-02 07-AM,BTC/USDT,7645.9,7682.09,7628.32,7641,1353.28,10359386.91,NULL
1527919200.0,2018-06-02 06-AM,BTC/USDT,7531.98,7685,7465.53,7645.9,1531.82,11581163.16,NULL
1527915600.0,2018-06-02 05-AM,BTC/USDT,7498.5,7539,7498.21,7531.98,719.03,5405685.66,NULL
1527912000.0,2018-06-02 04-AM,BTC/USDT,7500,7509.46,7489.97,7498.5,765.88,5743090.27,NULL
1527908400.0,2018-06-02 03-AM,BTC/USDT,7489.89,7511.66,7487,7500,1065.45,7985287.37,NULL
1527904800.0,2018-06-02 02-AM,BTC/USDT,7485,7511,7480.01,7489.89,814.8,6106377.57,NULL
1527901200.0,2018-06-02 01-AM,BTC/USDT,7472.23,7502.08,7462,7485,798.84,5982573.73,NULL
1527897600.0,2018-06-02 12-AM,BTC/USDT,7521.01,7533,7437,7472.23,877.99,6586558.21,NULL
1527894000.0,2018-06-01 11-PM,BTC/USDT,7517.33,7540,7510.47,7521.01,645.15,4853252.42,NULL
1527890400.0,2018-06-01 10-PM,BTC/USDT,7442,7540,7438.1,7517.33,1322.82,9927020.08,NULL
1527886800.0,2018-06-01 09-PM,BTC/USDT,7444.91,7458.08,7437.02,7442,702.14,5229488.52,NULL
1527883200.0,2018-06-01 08-PM,BTC/USDT,7440.16,7452.7,7397.48,7444.91,1232.3,9151204.05,NULL
1527879600.0,2018-06-01 07-PM,BTC/USDT,7404.99,7461.08,7401.82,7440.16,944.93,7028749.88,NULL
1527876000.0,2018-06-01 06-PM,BTC/USDT,7432.99,7435,7388.03,7404.99,869.66,6453811.67,NULL
1527872400.0,2018-06-01 05-PM,BTC/USDT,7447.99,7455,7410,7432.99,969.98,7217308.6,NULL
1527868800.0,2018-06-01 04-PM,BTC/USDT,7447.3,7460,7431,7447.99,796.28,5929043.01,NULL
1527865200.0,2018-06-01 03-PM,BTC/USDT,7428.95,7461.06,7402,7447.3,1082.9,8046988.17,NULL
1527861600.0,2018-06-01 02-PM,BTC/USDT,7429.52,7449,7411.82,7428.95,1456.52,10825752.96,NULL
1527858000.0,2018-06-01 01-PM,BTC/USDT,7418,7438.87,7399.65,7429.52,1013.39,7524989.44,NULL
1527854400.0,2018-06-01 12-PM,BTC/USDT,7361.39,7433.37,7355.54,7418,1606.52,11884475.54,NULL
1527850800.0,2018-06-01 11-AM,BTC/USDT,7536.31,7570,7361.39,7361.39,1897.66,14222404.18,NULL
1527847200.0,2018-06-01 10-AM,BTC/USDT,7531.64,7564.06,7514,7536.31,1032.9,7793575.1,NULL
1527843600.0,2018-06-01 09-AM,BTC/USDT,7595,7599.99,7522.58,7531.64,1437.34,10864120.11,NULL
1527840000.0,2018-06-01 08-AM,BTC/USDT,7572.09,7596.94,7555,7595,1012.36,7671324.02,NULL
1527836400.0,2018-06-01 07-AM,BTC/USDT,7542.99,7608.55,7542.99,7572.09,1286.53,9756392.45,NULL
1527832800.0,2018-06-01 06-AM,BTC/USDT,7490,7572.62,7476.33,7542.99,964.63,7268258.49,NULL
1527829200.0,2018-06-01 05-AM,BTC/USDT,7491.22,7499,7470,7490,1409.46,10549739.45,NULL
1527825600.0,2018-06-01 04-AM,BTC/USDT,7495.13,7497.07,7455.48,7491.22,938.58,7021347.48,NULL
1527822000.0,2018-06-01 03-AM,BTC/USDT,7487.82,7509.99,7454.35,7495.13,954.95,7149364.0,NULL
1527818400.0,2018-06-01 02-AM,BTC/USDT,7483.99,7522.54,7480,7487.82,929.25,6972075.64,NULL
1527814800.0,2018-06-01 01-AM,BTC/USDT,7517.84,7517.84,7478.43,7483.99,818.19,6134329.58,NULL
1527811200.0,2018-06-01 12-AM,BTC/USDT,7485.01,7538,7477.5,7517.84,1337.28,10041309.4,NULL
1527807600.0,2018-05-31 11-PM,BTC/USDT,7449.27,7499,7449.18,7485.01,970.12,7255470.82,NULL
1527804000.0,2018-05-31 10-PM,BTC/USDT,7554.94,7556.98,7420.23,7449.27,1764.48,13155302.83,NULL
1527800400.0,2018-05-31 09-PM,BTC/USDT,7540.04,7575,7535,7554.94,965.87,7299435.77,NULL
1527796800.0,2018-05-31 08-PM,BTC/USDT,7544.9,7565,7529.71,7540.04,856.3,6465686.42,NULL
1527793200.0,2018-05-31 07-PM,BTC/USDT,7557.09,7570,7532,7544.9,894.95,6760747.1,NULL
1527789600.0,2018-05-31 06-PM,BTC/USDT,7590,7613.77,7553.6,7557.09,1225.94,9296812.38,NULL
1527786000.0,2018-05-31 05-PM,BTC/USDT,7551.99,7651.01,7545,7590,1544.89,11716110.79,NULL
1527782400.0,2018-05-31 04-PM,BTC/USDT,7558.63,7565.93,7525.08,7551.99,942.59,7114829.17,NULL
1527778800.0,2018-05-31 03-PM,BTC/USDT,7551.44,7586.15,7540,7558.63,1215.4,9190619.75,NULL
1527775200.0,2018-05-31 02-PM,BTC/USDT,7537.75,7559.8,7521,7551.44,928.77,7005129.8,NULL
1527771600.0,2018-05-31 01-PM,BTC/USDT,7539.24,7544,7486.15,7537.75,1202.79,9047499.03,NULL
1527768000.0,2018-05-31 12-PM,BTC/USDT,7531.97,7580,7529,7539.24,1072.49,8099880.46,NULL
1527764400.0,2018-05-31 11-AM,BTC/USDT,7541.9,7563.3,7520.8,7531.97,1054.28,7952235.36,NULL
1527760800.0,2018-05-31 10-AM,BTC/USDT,7537.8,7543.45,7512.01,7541.9,986.86,7434679.95,NULL
1527757200.0,2018-05-31 09-AM,BTC/USDT,7544,7566,7520,7537.8,1284.52,9692936.95,NULL
1527753600.0,2018-05-31 08-AM,BTC/USDT,7558.98,7576.49,7484.08,7544,1455.89,10966565.81,NULL
1527750000.0,2018-05-31 07-AM,BTC/USDT,7565,7585.96,7546.57,7558.98,1039.94,7871560.48,NULL
1527746400.0,2018-05-31 06-AM,BTC/USDT,7493.42,7600.18,7493.42,7565,1804.73,13642782.86,NULL
1527742800.0,2018-05-31 05-AM,BTC/USDT,7488.88,7519.56,7474.6,7493.42,1519.92,11390692.54,NULL
1527739200.0,2018-05-31 04-AM,BTC/USDT,7370.24,7500,7365,7488.88,1560.62,11573686.53,NULL
1527735600.0,2018-05-31 03-AM,BTC/USDT,7346,7379.98,7342.46,7370.24,1166.91,8595737.14,NULL
1527732000.0,2018-05-31 02-AM,BTC/USDT,7342.31,7351.99,7327.51,7346,809.01,5938040.81,NULL
1527728400.0,2018-05-31 01-AM,BTC/USDT,7368.96,7369,7327.51,7342.31,1154.6,8483851.59,NULL
1527724800.0,2018-05-31 12-AM,BTC/USDT,7375.96,7382.07,7342.13,7368.96,1195.73,8804598.7,NULL
1527721200.0,2018-05-30 11-PM,BTC/USDT,7350.01,7399,7350.01,7375.96,1419.13,10470553.76,NULL
1527717600.0,2018-05-30 10-PM,BTC/USDT,7345.77,7369.49,7334.49,7350.01,698.02,5128683.9,NULL
1527714000.0,2018-05-30 09-PM,BTC/USDT,7342.99,7347.05,7320.04,7345.77,621.22,4556181.09,NULL
1527710400.0,2018-05-30 08-PM,BTC/USDT,7314.98,7350,7313,7342.99,1276.84,9369218.1,NULL
1527706800.0,2018-05-30 07-PM,BTC/USDT,7300.63,7319.99,7288,7314.98,1055.51,7714515.2,NULL
1527703200.0,2018-05-30 06-PM,BTC/USDT,7327.8,7327.8,7293.28,7300.63,861.95,6302690.34,NULL
1527699600.0,2018-05-30 05-PM,BTC/USDT,7296.99,7333.79,7278,7327.8,1445.3,10560002.35,NULL
1527696000.0,2018-05-30 04-PM,BTC/USDT,7324.81,7352.77,7260.5,7296.99,1754.89,12831024.52,NULL
1527692400.0,2018-05-30 03-PM,BTC/USDT,7374.45,7382,7290,7324.81,2798.83,20527173.51,NULL
1527688800.0,2018-05-30 02-PM,BTC/USDT,7510.4,7512.45,7352,7374.45,2032.49,15126771.83,NULL
1527685200.0,2018-05-30 01-PM,BTC/USDT,7524.22,7538.38,7488,7510.4,1270.92,9545564.9,NULL
1527681600.0,2018-05-30 12-PM,BTC/USDT,7518.51,7549,7495.14,7524.22,955.39,7189052.09,NULL
1527678000.0,2018-05-30 11-AM,BTC/USDT,7505.69,7548,7490.01,7518.51,1385.99,10417647.51,NULL
1527674400.0,2018-05-30 10-AM,BTC/USDT,7489.01,7519,7468.47,7505.69,1146.72,8597514.13,NULL
1527670800.0,2018-05-30 09-AM,BTC/USDT,7471,7508.15,7455,7489.01,1104.42,8263884.77,NULL
1527667200.0,2018-05-30 08-AM,BTC/USDT,7491.12,7500,7436.49,7470.99,867.3,6477325.32,NULL
1527663600.0,2018-05-30 07-AM,BTC/USDT,7449.99,7500,7442.32,7491.12,839.1,6269906.06,NULL
1527660000.0,2018-05-30 06-AM,BTC/USDT,7498.62,7530.01,7418,7449.99,1352.4,10121961.88,NULL
1527656400.0,2018-05-30 05-AM,BTC/USDT,7484,7510,7480,7498.62,915.35,6860571.37,NULL
1527652800.0,2018-05-30 04-AM,BTC/USDT,7486.01,7503.96,7459.01,7484,849.23,6356055.83,NULL
1527649200.0,2018-05-30 03-AM,BTC/USDT,7504.96,7508.31,7458.02,7486.01,1322.54,9898200.73,NULL
1527645600.0,2018-05-30 02-AM,BTC/USDT,7509.77,7545,7486.52,7504.96,1090.28,8197621.64,NULL
1527642000.0,2018-05-30 01-AM,BTC/USDT,7495,7569,7485.68,7509.77,1918.83,14438230.55,NULL
1527638400.0,2018-05-30 12-AM,BTC/USDT,7461.29,7523.09,7442,7495,991.67,7416877.71,NULL
1527634800.0,2018-05-29 11-PM,BTC/USDT,7418.34,7468.99,7401.02,7461.29,897.65,6683238.3,NULL
1527631200.0,2018-05-29 10-PM,BTC/USDT,7500.51,7505,7401.29,7418.34,1695.1,12643978.81,NULL
1527627600.0,2018-05-29 09-PM,BTC/USDT,7499,7515.39,7472.12,7500.51,1312.46,9839072.43,NULL
1527624000.0,2018-05-29 08-PM,BTC/USDT,7473.01,7533.35,7465.29,7499,1198.94,8986833.49,NULL
1527620400.0,2018-05-29 07-PM,BTC/USDT,7455.82,7480.56,7446.2,7473.01,736.92,5502208.09,NULL
1527616800.0,2018-05-29 06-PM,BTC/USDT,7516.1,7540,7433.2,7455.82,1769.25,13265550.5,NULL
1527613200.0,2018-05-29 05-PM,BTC/USDT,7435.77,7536.2,7408,7516.1,1415.26,10532047.93,NULL
1527609600.0,2018-05-29 04-PM,BTC/USDT,7430.53,7461,7414.09,7432.77,1339.7,9962759.74,NULL
1527606000.0,2018-05-29 03-PM,BTC/USDT,7427,7440,7404.82,7430.53,705.51,5239425.41,NULL
1527602400.0,2018-05-29 02-PM,BTC/USDT,7450.17,7476.41,7395,7427,1655.22,12291584.69,NULL
1527598800.0,2018-05-29 01-PM,BTC/USDT,7411.98,7476.41,7408.53,7450.17,2407.52,17917801.59,NULL
1527595200.0,2018-05-29 12-PM,BTC/USDT,7405.61,7455.97,7382.12,7411.98,1660.08,12308328.58,NULL
1527591600.0,2018-05-29 11-AM,BTC/USDT,7192.13,7483.78,7185,7405.61,4853.56,35767027.93,NULL
1527588000.0,2018-05-29 10-AM,BTC/USDT,7132.5,7202,7121.98,7192.13,2194.4,15712378.09,NULL
1527584400.0,2018-05-29 09-AM,BTC/USDT,7132.47,7139.27,7094.7,7132.5,1338.54,9535284.51,NULL
1527580800.0,2018-05-29 08-AM,BTC/USDT,7154.01,7157.31,7102.16,7131.9,972.97,6934356.07,NULL
1527577200.0,2018-05-29 07-AM,BTC/USDT,7087.11,7161.43,7078.18,7154.01,1537.76,10968781.04,NULL
1527573600.0,2018-05-29 06-AM,BTC/USDT,7081.03,7110,7070,7087.11,758.58,5379649.99,NULL
1527570000.0,2018-05-29 05-AM,BTC/USDT,7110.97,7117.99,7042.03,7081.03,1776.69,12569810.04,NULL
1527566400.0,2018-05-29 04-AM,BTC/USDT,7115.99,7129.99,7095.29,7110.97,1172.57,8343458.55,NULL
1527562800.0,2018-05-29 03-AM,BTC/USDT,7090.4,7121.33,7084.11,7115.99,1342.1,9540255.61,NULL
1527559200.0,2018-05-29 02-AM,BTC/USDT,7107.92,7107.92,7059,7090.4,923.53,6540291.87,NULL
1527555600.0,2018-05-29 01-AM,BTC/USDT,7116.4,7125.15,7032.95,7107.92,1474.45,10436124.81,NULL
1527552000.0,2018-05-29 12-AM,BTC/USDT,7099,7132.1,7094.05,7117.05,918.07,6533500.17,NULL
1527548400.0,2018-05-28 11-PM,BTC/USDT,7131,7135,7084.3,7099,1041.9,7405997.4,NULL
1527544800.0,2018-05-28 10-PM,BTC/USDT,7148,7150,7058.02,7131,1898.34,13476665.76,NULL
1527541200.0,2018-05-28 09-PM,BTC/USDT,7205.6,7205.6,7120.16,7148,1246.76,8911718.8,NULL
1527537600.0,2018-05-28 08-PM,BTC/USDT,7214.99,7242.99,7192.62,7205.6,527.84,3811000.44,NULL
1527534000.0,2018-05-28 07-PM,BTC/USDT,7195.22,7246.45,7188,7214.99,661.69,4770592.14,NULL
1527530400.0,2018-05-28 06-PM,BTC/USDT,7228.11,7240,7195,7195.22,535.2,3862257.79,NULL
1527526800.0,2018-05-28 05-PM,BTC/USDT,7194.01,7232.33,7175.23,7228.11,685.29,4937396.29,NULL
1527523200.0,2018-05-28 04-PM,BTC/USDT,7220.12,7243.39,7182.46,7194.01,995.65,7177227.21,NULL
1527519600.0,2018-05-28 03-PM,BTC/USDT,7249.8,7263.11,7199,7220.12,768.9,5560846.42,NULL
1527516000.0,2018-05-28 02-PM,BTC/USDT,7259,7275.88,7232.49,7249.8,879.62,6386038.72,NULL
1527512400.0,2018-05-28 01-PM,BTC/USDT,7278.89,7280,7242,7259,710.43,5157039.31,NULL
1527508800.0,2018-05-28 12-PM,BTC/USDT,7191.65,7300,7148.16,7278.89,1972.83,14258245.43,NULL
1527505200.0,2018-05-28 11-AM,BTC/USDT,7212.99,7215.05,7178.18,7191.65,735.86,5294111.81,NULL
1527501600.0,2018-05-28 10-AM,BTC/USDT,7204.99,7231.99,7198.67,7212.99,686.81,4958134.66,NULL
1527498000.0,2018-05-28 09-AM,BTC/USDT,7225.66,7235.8,7200.04,7204.99,883.37,6381077.44,NULL
1527494400.0,2018-05-28 08-AM,BTC/USDT,7220.13,7232.67,7189.99,7225.66,904.74,6522039.27,NULL
1527490800.0,2018-05-28 07-AM,BTC/USDT,7207.41,7248.65,7200,7220.13,1026.24,7410284.87,NULL
1527487200.0,2018-05-28 06-AM,BTC/USDT,7185.58,7220.13,7165,7207.41,1597.52,11496618.86,NULL
1527483600.0,2018-05-28 05-AM,BTC/USDT,7312.28,7352,7159.1,7185.58,2605.97,18852109.78,NULL
1527480000.0,2018-05-28 04-AM,BTC/USDT,7374.98,7386.06,7287,7312.28,1656.4,12160441.24,NULL
1527476400.0,2018-05-28 03-AM,BTC/USDT,7366.1,7437,7361.45,7373.88,987.0,7291604.24,NULL
1527472800.0,2018-05-28 02-AM,BTC/USDT,7371.64,7372.84,7345.01,7366.1,580.79,4276507.09,NULL
1527469200.0,2018-05-28 01-AM,BTC/USDT,7350,7389.05,7301,7371.64,952.68,6998798.15,NULL
1527465600.0,2018-05-28 12-AM,BTC/USDT,7338.99,7376.13,7333.88,7350,632.25,4648495.85,NULL
1527462000.0,2018-05-27 11-PM,BTC/USDT,7338.99,7375.62,7320,7338.99,596.39,4379090.59,NULL
1527458400.0,2018-05-27 10-PM,BTC/USDT,7325.65,7339,7305.87,7338.99,565.35,4140964.45,NULL
1527454800.0,2018-05-27 09-PM,BTC/USDT,7307.37,7330.17,7284.21,7325.65,488.07,3569453.06,NULL
1527451200.0,2018-05-27 08-PM,BTC/USDT,7287.5,7330.15,7281.22,7307.37,736.37,5381651.21,NULL
1527447600.0,2018-05-27 07-PM,BTC/USDT,7277,7289.98,7271.48,7287.5,810.06,5901948.59,NULL
1527444000.0,2018-05-27 06-PM,BTC/USDT,7360,7400,7255,7277,1682.32,12283814.49,NULL
1527440400.0,2018-05-27 05-PM,BTC/USDT,7348,7367.97,7321.71,7360,680.75,4998996.97,NULL
